question,answer,predicted_answer,concept,hypernym,correct,illegal
"<image>
Is there sports equipment in this image?",Yes,no,snowboard,sports equipment,False,False
"<image>
Is there sports equipment in this image?",Yes,yes,snowboard,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,snowboard,sports equipment,True,False
"<image>
Is there headwear in this image?",No,no,snowboard,headwear,True,False
"<image>
Is there headwear in this image?",No,no,snowboard,headwear,True,False
"<image>
Is there headwear in this image?",No,no,snowboard,headwear,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,snowmobile,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,no,snowmobile,vehicle,False,False
"<image>
Is there a vehicle in this image?",Yes,no,snowmobile,vehicle,False,False
"<image>
Is there a fastener in this image?",No,yes,snowmobile,fastener,False,False
"<image>
Is there a fastener in this image?",No,yes,snowmobile,fastener,False,False
"<image>
Is there a fastener in this image?",No,no,snowmobile,fastener,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,snowplow,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,snowplow,vehicle,True,False
"<image>
Is there a vehicle in this image?",Yes,yes,snowplow,vehicle,True,False
"<image>
Is there a condiment in this image?",No,yes,snowplow,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,snowplow,condiment,False,False
"<image>
Is there a condiment in this image?",No,yes,snowplow,condiment,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,snowshoe,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,snowshoe,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,snowshoe,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,snowshoe,item of clothing,False,False
"<image>
Is there a toy in this image?",No,yes,snowshoe,toy,False,False
"<image>
Is there a toy in this image?",No,yes,snowshoe,toy,False,False
"<image>
Is there a toy in this image?",No,yes,snowshoe,toy,False,False
"<image>
Is there a toy in this image?",No,yes,snowshoe,toy,False,False
"<image>
Is there footwear in this image?",Yes,yes,snowshoe,footwear,True,False
"<image>
Is there footwear in this image?",Yes,yes,snowshoe,footwear,True,False
"<image>
Is there footwear in this image?",Yes,yes,snowshoe,footwear,True,False
"<image>
Is there footwear in this image?",Yes,yes,snowshoe,footwear,True,False
"<image>
Is there a dessert in this image?",No,no,snowshoe,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,snowshoe,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,snowshoe,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,snowshoe,dessert,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,snowshoe,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,snowshoe,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,snowshoe,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,snowshoe,sports equipment,True,False
"<image>
Is there a bird in this image?",No,no,snowshoe,bird,True,False
"<image>
Is there a bird in this image?",No,no,snowshoe,bird,True,False
"<image>
Is there a bird in this image?",No,no,snowshoe,bird,True,False
"<image>
Is there a bird in this image?",No,no,snowshoe,bird,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,snowsuit,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,no,snowsuit,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,snowsuit,item of clothing,True,False
"<image>
Is there a game in this image?",No,no,snowsuit,game,True,False
"<image>
Is there a game in this image?",No,no,snowsuit,game,True,False
"<image>
Is there a game in this image?",No,no,snowsuit,game,True,False
"<image>
Is there an outerwear in this image?",Yes,yes,snowsuit,outerwear,True,False
"<image>
Is there an outerwear in this image?",Yes,no,snowsuit,outerwear,False,False
"<image>
Is there an outerwear in this image?",Yes,yes,snowsuit,outerwear,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,snowsuit,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,snowsuit,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,snowsuit,personal hygiene item,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,soccer_ball,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,soccer_ball,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,soccer_ball,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,soccer_ball,sports equipment,True,False
"<image>
Is there scientific equipment in this image?",No,yes,soccer_ball,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,soccer_ball,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,soccer_ball,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,soccer_ball,scientific equipment,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,sock,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,sock,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,no,sock,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,sock,item of clothing,True,False
"<image>
Is there a bird in this image?",No,no,sock,bird,True,False
"<image>
Is there a bird in this image?",No,no,sock,bird,True,False
"<image>
Is there a bird in this image?",No,no,sock,bird,True,False
"<image>
Is there a bird in this image?",No,no,sock,bird,True,False
"<image>
Is there footwear in this image?",Yes,yes,sock,footwear,True,False
"<image>
Is there footwear in this image?",Yes,no,sock,footwear,False,False
"<image>
Is there footwear in this image?",Yes,no,sock,footwear,False,False
"<image>
Is there footwear in this image?",Yes,yes,sock,footwear,True,False
"<image>
Is there a furniture in this image?",No,no,sock,furniture,True,False
"<image>
Is there a furniture in this image?",No,no,sock,furniture,True,False
"<image>
Is there a furniture in this image?",No,no,sock,furniture,True,False
"<image>
Is there a furniture in this image?",No,no,sock,furniture,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,soda_fountain,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,no,soda_fountain,home appliance,False,False
"<image>
Is there a home appliance in this image?",Yes,no,soda_fountain,home appliance,False,False
"<image>
Is there a home appliance in this image?",Yes,no,soda_fountain,home appliance,False,False
"<image>
Is there footwear in this image?",No,yes,soda_fountain,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,soda_fountain,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,soda_fountain,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,soda_fountain,footwear,False,False
"<image>
Is there a furniture in this image?",Yes,yes,sofa_bed,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,sofa_bed,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,sofa_bed,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,sofa_bed,furniture,True,False
"<image>
Is there a source of light in this image?",No,no,sofa_bed,source of light,True,False
"<image>
Is there a source of light in this image?",No,no,sofa_bed,source of light,True,False
"<image>
Is there a source of light in this image?",No,no,sofa_bed,source of light,True,False
"<image>
Is there a source of light in this image?",No,no,sofa_bed,source of light,True,False
"<image>
Is there a tool in this image?",Yes,yes,soldering_iron,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,soldering_iron,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,soldering_iron,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,soldering_iron,tool,True,False
"<image>
Is there a car part in this image?",No,no,soldering_iron,car part,True,False
"<image>
Is there a car part in this image?",No,no,soldering_iron,car part,True,False
"<image>
Is there a car part in this image?",No,no,soldering_iron,car part,True,False
"<image>
Is there a car part in this image?",No,no,soldering_iron,car part,True,False
"<image>
Is there a hardware item in this image?",Yes,no,soldering_iron,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,soldering_iron,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,soldering_iron,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,soldering_iron,hardware item,False,False
"<image>
Is there a drink in this image?",No,no,soldering_iron,drink,True,False
"<image>
Is there a drink in this image?",No,no,soldering_iron,drink,True,False
"<image>
Is there a drink in this image?",No,no,soldering_iron,drink,True,False
"<image>
Is there a drink in this image?",No,no,soldering_iron,drink,True,False
"<image>
Is there headwear in this image?",Yes,no,sombrero,headwear,False,False
"<image>
Is there headwear in this image?",Yes,no,sombrero,headwear,False,False
"<image>
Is there headwear in this image?",Yes,no,sombrero,headwear,False,False
"<image>
Is there a food in this image?",No,yes,sombrero,food,False,False
"<image>
Is there a food in this image?",No,yes,sombrero,food,False,False
"<image>
Is there a food in this image?",No,yes,sombrero,food,False,False
"<image>
Is there a clothing accessory in this image?",Yes,no,sombrero,clothing accessory,False,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,sombrero,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,sombrero,clothing accessory,True,False
"<image>
Is there a vehicle in this image?",No,yes,sombrero,vehicle,False,False
"<image>
Is there a vehicle in this image?",No,yes,sombrero,vehicle,False,False
"<image>
Is there a vehicle in this image?",No,yes,sombrero,vehicle,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,sombrero,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,sombrero,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,sombrero,item of clothing,True,False
"<image>
Is there an office supply item in this image?",No,yes,sombrero,office supply item,False,False
"<image>
Is there an office supply item in this image?",No,yes,sombrero,office supply item,False,False
"<image>
Is there an office supply item in this image?",No,yes,sombrero,office supply item,False,False
"<image>
Is there a food in this image?",Yes,yes,sorbet,food,True,False
"<image>
Is there a food in this image?",Yes,yes,sorbet,food,True,False
"<image>
Is there a food in this image?",Yes,yes,sorbet,food,True,False
"<image>
Is there a tool in this image?",No,no,sorbet,tool,True,False
"<image>
Is there a tool in this image?",No,yes,sorbet,tool,False,False
"<image>
Is there a tool in this image?",No,yes,sorbet,tool,False,False
"<image>
Is there a dessert in this image?",Yes,yes,sorbet,dessert,True,False
