question,answer,predicted_answer,relation,correct
"In: Question: 
Is the large cyan metal cube to the left of the sphere?Answer:
Out:",No,no,left,True
"In: Question: 
Is the sphere behind the large cyan metal cube?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small purple rubber cylinder to the right of the large brown metal cylinder?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the large brown metal cylinder to the right of the sphere?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the  red metal cylinder in front of the  purple rubber cylinder?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the large purple rubber cube behind the small gray rubber cube?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the large red rubber cube to the left of the  brown metal cylinder?Answer:
Out:",No,no,left,True
"In: Question: 
Is the large purple rubber cube to the left of the small brown metal cube?Answer:
Out:",Yes,no,left,False
"In: Question: 
Is the small blue sphere in front of the  brown cylinder?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the small blue sphere to the left of the  brown cylinder?Answer:
Out:",No,no,left,True
"In: Question: 
Is the large red sphere to the left of the large gray sphere?Answer:
Out:",No,yes,left,False
"In: Question: 
Is the large cyan rubber cylinder to the left of the large green metal sphere?Answer:
Out:",No,yes,left,False
"In: Question: 
Is the cube to the left of the large cyan rubber cylinder?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the large yellow metal sphere behind the large green rubber sphere?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small blue metal cube in front of the sphere?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the small green rubber sphere to the left of the small gray metal sphere?Answer:
Out:",No,yes,left,False
"In: Question: 
Is the large yellow metal sphere in front of the large gray rubber sphere?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the  metal cube behind the large gray rubber sphere?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the small green rubber sphere behind the large yellow metal sphere?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small red rubber cube behind the large red rubber cylinder?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the large red rubber cylinder to the left of the small red rubber cube?Answer:
Out:",No,yes,left,False
"In: Question: 
Is the small cyan metal cylinder to the left of the  cyan sphere?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the large red rubber cylinder to the left of the small blue rubber cylinder?Answer:
Out:",No,no,left,True
"In: Question: 
Is the  purple sphere in front of the small blue rubber cylinder?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the small purple metal sphere behind the small cyan metal cylinder?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the small purple metal sphere behind the small blue rubber sphere?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the large blue metal sphere in front of the small blue metal cylinder?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the cube to the left of the  brown metal cylinder?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the large cyan rubber cylinder to the right of the large yellow cube?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the small gray metal cylinder in front of the large cyan rubber cylinder?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the sphere behind the large cyan metal cube?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the sphere behind the large gray rubber cylinder?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small gray rubber cube to the right of the large cyan metal cube?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the large green metal cube behind the large purple metal cube?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the large green metal sphere to the right of the large blue metal cube?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the large green metal sphere to the right of the small cyan rubber sphere?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the large purple metal cube in front of the large green metal sphere?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the large purple metal cube in front of the small red rubber cube?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the large yellow cube in front of the sphere?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the small red cube to the left of the small green rubber cylinder?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the sphere in front of the small green rubber cylinder?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the small brown cube in front of the sphere?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the  blue metal cube to the left of the  green rubber cube?Answer:
Out:",No,no,left,True
"In: Question: 
Is the  blue metal cube behind the large gray rubber sphere?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the  blue metal cube in front of the  gray metal cube?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the small green metal sphere in front of the large cyan rubber cylinder?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the small green rubber cylinder in front of the cube?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the small brown sphere to the left of the large yellow cube?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the large blue sphere to the right of the small red cube?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the large yellow cube to the left of the small brown sphere?Answer:
Out:",No,no,left,True
"In: Question: 
Is the small cyan cylinder to the right of the large cube?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the  rubber sphere behind the  metal sphere?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the small purple metal sphere behind the large blue rubber cube?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the small gray metal sphere to the right of the small green metal sphere?Answer:
Out:",Yes,no,right,False
"In: Question: 
Is the large brown rubber sphere behind the small brown metal cube?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the large blue rubber cube behind the large gray rubber cube?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the small purple metal sphere to the right of the small gray metal sphere?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the large brown rubber sphere to the right of the large gray rubber cube?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the small purple metal sphere behind the small brown metal cube?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the cube to the left of the large purple metal cylinder?Answer:
Out:",No,no,left,True
"In: Question: 
Is the  green metal cylinder in front of the sphere?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the sphere to the right of the  green rubber cylinder?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the  yellow metal cylinder in front of the small gray metal cube?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the large brown rubber cube to the right of the  purple rubber cylinder?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the  brown rubber cylinder to the left of the  purple rubber cylinder?Answer:
Out:",No,no,left,True
"In: Question: 
Is the  brown rubber cylinder behind the  purple rubber cylinder?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small red metal cube in front of the small gray metal cube?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the  brown metal cube to the left of the small gray metal sphere?Answer:
Out:",No,no,left,True
"In: Question: 
Is the small gray metal sphere to the right of the  gray rubber cube?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the  brown metal cube to the right of the  cyan rubber cube?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the small blue rubber sphere to the right of the large yellow metal sphere?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the large yellow metal sphere in front of the  brown metal cube?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the  cyan rubber cube to the left of the large yellow metal sphere?Answer:
Out:",No,no,left,True
"In: Question: 
Is the large yellow metal sphere to the right of the small blue rubber sphere?Answer:
Out:",No,no,right,True
"In: Question: 
Is the  yellow rubber sphere to the left of the  gray rubber sphere?Answer:
Out:",No,no,left,True
"In: Question: 
Is the small red rubber cylinder to the left of the large purple metal cylinder?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the  blue metal sphere to the left of the small red rubber cylinder?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the small brown metal cylinder behind the large purple metal cylinder?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the  yellow rubber sphere in front of the small brown metal cylinder?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the  green rubber sphere in front of the  blue rubber cube?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the  cyan metal sphere behind the  blue rubber cube?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small purple metal cylinder to the right of the small yellow metal cylinder?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the  cyan rubber sphere behind the  green rubber sphere?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the small green metal cube to the right of the  gray metal cylinder?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the small blue metal cube to the left of the large green metal cube?Answer:
Out:",No,no,left,True
"In: Question: 
Is the large yellow rubber cube to the right of the large green metal cube?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the large green metal cube to the left of the  gray metal cylinder?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the small brown rubber cube to the right of the  cyan rubber cylinder?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the small metal cylinder to the right of the  gray sphere?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the  red cube behind the  purple cube?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the large green metal cylinder to the left of the small red rubber cylinder?Answer:
Out:",No,no,left,True
"In: Question: 
Is the small red rubber cylinder behind the large purple rubber sphere?Answer:
Out:",No,yes,behind,False
"In: Question: 
Is the  green cube in front of the large green metal cylinder?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the  brown rubber cylinder to the right of the sphere?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the  blue metal cylinder to the right of the large green metal cube?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the  red cube in front of the small brown rubber cylinder?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the small gray metal sphere to the right of the small brown metal cylinder?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the small brown rubber cylinder to the right of the large gray metal cylinder?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the small blue metal cylinder in front of the small cyan metal cylinder?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the small green metal cylinder to the left of the small brown rubber cylinder?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the small gray metal sphere in front of the  yellow cube?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the large gray metal cylinder to the right of the small brown metal cylinder?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the small yellow metal cylinder to the right of the small yellow rubber cylinder?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the small yellow metal cylinder to the left of the large gray metal cylinder?Answer:
Out:",Yes,yes,left,True
"In: Question: 
Is the large purple rubber cylinder behind the small yellow rubber cylinder?Answer:
Out:",Yes,yes,behind,True
"In: Question: 
Is the large green rubber cylinder to the left of the small red metal sphere?Answer:
Out:",No,no,left,True
"In: Question: 
Is the large green rubber cylinder to the right of the small blue metal cylinder?Answer:
Out:",Yes,yes,right,True
"In: Question: 
Is the small brown metal sphere in front of the large green rubber cube?Answer:
Out:",Yes,yes,in front of,True
"In: Question: 
Is the large blue rubber sphere to the right of the large green rubber cylinder?Answer:
Out:",No,no,right,True
"In: Question: 
Is the large blue rubber sphere to the right of the small yellow rubber sphere?Answer:
Out:",No,yes,right,False
"In: Question: 
Is the small brown metal sphere in front of the large green rubber cylinder?Answer:
Out:",No,yes,in front of,False
"In: Question: 
Is the large green rubber cube behind the large blue rubber sphere?Answer:
Out:",Yes,yes,behind,True
