question,answer,predicted_answer,relation,correct
"Question: <image>
What number of objects are either big yellow cylinders or big metallic things that are behind the gray metal block?Answer:",2,1,behind,False
"Question: <image>
There is a small ball on the left side of the large yellow rubber thing; what color is it?Answer:",green,blue,left,False
"Question: <image>
There is a small object that is in front of the green object; is its shape the same as the big gray rubber object?Answer:",yes,no,in front of,False
"Question: <image>
There is a big matte object that is to the right of the gray sphere; what shape is it?Answer:",cylinder,cylinder,right,True
"Question: <image>
There is a small gray object; is its shape the same as the yellow matte object behind the yellow rubber cylinder?Answer:",yes,no,behind,False
"Question: <image>
How big is the rubber cylinder that is behind the yellow rubber sphere?Answer:",large,large,behind,True
"Question: <image>
There is a blue thing to the right of the big ball; what shape is it?Answer:",cylinder,cylinder,right,True
"Question: <image>
Does the tiny cylinder that is on the right side of the blue metallic sphere have the same material as the tiny green cylinder?Answer:",yes,no,right,False
"Question: <image>
There is a matte cylinder that is to the left of the large blue metal thing; what is its size?Answer:",small,small,left,True
"Question: <image>
What number of objects are yellow metal objects or matte cylinders right of the big purple cylinder?Answer:",3,2,right,False
"Question: <image>
There is a gray matte thing left of the rubber sphere; is it the same size as the big purple metallic cylinder?Answer:",yes,yes,left,True
"Question: <image>
There is a gray thing that is to the right of the gray cylinder; what is its size?Answer:",small,large,right,False
"Question: <image>
Are there any big green cylinders to the right of the ball?Answer:",no,yes,right,False
"Question: <image>
Is the shape of the tiny object that is to the left of the red shiny thing the same as  the tiny metal thing?Answer:",no,no,left,True
"Question: <image>
What number of things are small red cylinders or objects that are on the right side of the small matte ball?Answer:",3,2,right,False
"Question: <image>
Is the cylinder to the left of the tiny gray rubber thing made of the same material as the small red thing?Answer:",yes,no,left,False
"Question: <image>
What size is the purple object that is in front of the matte block in front of the large purple block?Answer:",large,large,in front of,True
"Question: <image>
There is a purple rubber ball in front of the blue object; how many cubes are in front of it?Answer:",1,0,in front of,False
"Question: <image>
There is a metallic ball; are there any small shiny objects on the left side of it?Answer:",yes,no,left,False
"Question: <image>
There is a metallic object that is to the right of the metallic cube; is its size the same as the yellow cylinder?Answer:",yes,yes,right,True
"Question: <image>
Is the number of big yellow metallic cylinders that are in front of the small red object the same as the number of tiny rubber cylinders that are in front of the yellow cylinder?Answer:",no,no,in front of,True
"Question: <image>
There is a matte object to the left of the big yellow metal object; what shape is it?Answer:",cylinder,cylinder,left,True
"Question: <image>
How many tiny red rubber cylinders are to the left of the large brown thing?Answer:",0,0,left,True
"Question: <image>
Is the number of large yellow cylinders that are to the left of the big yellow object the same as the number of brown cylinders?Answer:",no,no,left,True
"Question: <image>
Is the number of red objects that are in front of the blue matte object less than the number of large metal spheres?Answer:",yes,no,in front of,False
"Question: <image>
Does the tiny cube that is right of the blue shiny thing have the same material as the small cyan cylinder?Answer:",no,no,right,True
"Question: <image>
There is a metallic sphere that is right of the large red block; is it the same color as the small shiny cylinder?Answer:",yes,no,right,False
"Question: <image>
There is a tiny gray metal object that is to the right of the large cyan matte object; is it the same shape as the blue shiny thing?Answer:",no,no,right,True
"Question: <image>
What number of objects are either tiny gray shiny objects to the left of the tiny matte cylinder or gray shiny spheres?Answer:",2,1,left,False
"Question: <image>
Is the color of the cylinder in front of the block the same as the large object in front of the big matte object?Answer:",no,no,in front of,True
"Question: <image>
Does the blue object that is in front of the blue matte object have the same material as the tiny object that is in front of the tiny red object?Answer:",no,no,in front of,True
"Question: <image>
How many rubber balls are to the right of the small red metal cube?Answer:",0,0,right,True
"Question: <image>
There is a thing that is behind the block; does it have the same size as the ball?Answer:",yes,no,behind,False
"Question: <image>
What color is the tiny matte object that is behind the small red cube?Answer:",brown,brown,behind,True
"Question: <image>
What is the size of the shiny ball that is right of the gray matte object?Answer:",large,small,right,False
"Question: <image>
Does the big blue sphere have the same material as the cube behind the small brown block?Answer:",yes,yes,behind,True
"Question: <image>
Does the gray metal thing that is on the left side of the brown metal cube have the same shape as the big metallic object?Answer:",yes,no,left,False
"Question: <image>
There is a large blue thing; is its shape the same as the gray metal thing that is right of the brown block?Answer:",yes,no,right,False
"Question: <image>
Are there an equal number of gray balls that are to the right of the big metal ball and tiny green shiny cylinders?Answer:",no,no,right,True
